rooms,price,flat_area,district,address,latitude,longitude,subway,prestigious
2,22000.0,104.0,Шевченківський,"Хмельницького Богдана вул., 59-В",50.44788361,30.49884605,,3
2,11000.0,90.0,Оболонський,"Богатирська вул., 20",50.52265549,30.48647499,Героїв Дніпра,2
2,20000.0,75.0,Подільський,"Набережно-Хрещатицька вул., 33",50.469944,30.52251816,Контрактова площа,3
2,10000.0,83.0,Дніпровський,"Малишка Андрія вул., 31",50.46261978,30.6261673,,1
4,19999.0,170.0,Печерський,"Кловський узвiз, 17",,,,3
2,9000.0,87.8,Оболонський,"Героїв полку ""Азов"" вул. (Малиновського маршала), 1",50.50678253,30.49038506,Мінська,2
1,6500.0,49.0,Дніпровський,"Празька вул., 4",50.44101715,30.62991905,,1
1,18000.0,106.0,Дніпровський,"Плєханова вул., 6",50.44619751,30.59943962,,1
2,10000.0,167.0,Дніпровський,"Митрополита Андрея Шептицького вул. (Луначарського Анатолія), 1В",50.45668793,30.59068871,,1
4,36940.0,190.0,Солом'янський,"Липківского Василя вул. (Урицького), 16-Б",50.43593216,30.48791122,,2
2,8000.0,92.0,Оболонський,"Автозаводська вул., 27",50.50721741,30.45756912,,2
3,11000.0,135.0,Дарницький,"Григоренка Петра просп., 26а",50.40625,30.62698936,,1
1,10500.0,98.0,Голосіївський,"проспект науки, 60А",50.38054276,30.53310013,,3
1,36903.06,97.0,Оболонський,"просп. Оболонський, 26",50.51288605,30.50042343,Мінська,2
3,6000.0,118.0,Деснянський,"Поповича космонавта вул. (Волкова космонавта), 16",50.4884758,30.63781929,,1
3,9000.0,128.0,Дарницький,"Ревуцького вул., 25",50.41106033,30.64729309,,1
1,17000.0,62.0,Голосіївський,"Максимовича вул. (Трутенка Онуфрія), 26Б",50.39363098,30.47339249,Васильківська,3
2,11000.0,106.0,Дарницький,"Мишуги Олександра вул., 3",50.396698,30.63990211,,1
2,6500.0,88.0,Деснянський,"Шолом-Алейхема вул., 7/20",50.4731102,30.63110924,,1
1,7500.0,37.0,Голосіївський,"Максимовича вул. (Трутенка Онуфрія), 24Б",50.39334106,30.4744854,Васильківська,3
1,13000.0,96.0,Солом'янський,"Лобановського просп. (Червонозоряний), 6-Д",50.42201996,30.46619034,,2
1,9000.0,89.0,Святошинський,"Кольцова бульв., 14к",,,,2
1,4500.0,70.0,Деснянський,"Закревського Миколи вул., 42А",50.52151489,30.62855148,,1
3,7000.0,107.0,Дарницький,"Заслонова Костянтина вул., 22",50.42917633,30.66173744,,1
2,13999.0,99.0,Оболонський,"Оболонський просп., 54",50.52651215,30.50019455,Героїв Дніпра,2
3,14000.0,118.0,Дніпровський,"Ігоря Шамо бульв. (Давидова Олексія), 10",50.437397,30.59785461,,1
1,8500.0,54.0,Солом'янський,"Донця Михайла вул., 14",50.4280777,30.42494583,,2
1,4500.0,61.0,Деснянський,"Володимира Маяковського, 4А",50.50002289,30.59311104,,1
1,5500.0,56.0,Дніпровський,"Верховної Ради бульв., 25",50.45089722,30.62595367,,1
3,10000.0,124.0,Подільський,"Правди просп., 70А",50.50561905,30.42614365,,3
1,6000.0,102.0,Деснянський,"Данькевича Костянтина вул., 14",50.52201843,30.61216927,,1
3,7000.0,128.0,Деснянський,"Червоної Калини просп. (Маяковського Володимира), 15",50.50177765,30.59146118,,1
3,15000.0,109.0,Дніпровський,"Плєханова вул., 4Б",50.44697571,30.59952736,,1
3,9000.0,120.0,Дніпровський,"Ігоря Шамо бульв. (Давидова Олексія), 7",50.43721771,30.59663582,,1
2,12000.0,92.0,Дніпровський,"Леоніда Каденюка просп. (Гагаріна Юрія), 14",50.44805145,30.6293087,,1
2,8000.0,86.0,Дарницький,"Тростянецька вул., 2",50.4136467,30.64777565,,1
3,8000.0,102.0,Солом'янський,"Солом'янська вул., 32",50.42018509,30.48769379,,2
2,9000.0,95.0,Святошинський,"Ушакова Миколи вул., 20а",50.46220016,30.3382225,,2
1,12500.0,85.0,Дарницький,"Срібнокільська вул., 12",50.39923096,30.62475014,,1
1,2800.0,98.0,Деснянський,"Лісовий просп., 12б",50.47876358,30.62427139,,1
1,10999.0,95.0,Дарницький,"Урлівська вул., 23г",50.40880585,30.61210823,,1
3,13000.0,123.0,Дніпровський,"Миропільська вул., 37в",50.47081757,30.61160278,,1
1,6000.0,66.0,Дарницький,"Драгоманова вул., 3Б",50.41732788,30.63818932,,1
3,12000.0,150.0,Солом'янський,"Пулюя вул., 2",50.4180069,30.46395683,,2
2,40634.0,91.0,Дніпровський,"Микільсько-Слобідська вул., 3Б",50.45006561,30.58641624,,1
1,9500.0,55.0,Шевченківський,"Дмитрівська вул., 24",50.44984818,30.49235725,,3
2,7000.0,85.0,Святошинський,"Ушакова Миколи вул., 6",50.45604706,30.34292793,,2
1,8000.0,59.0,Печерський,"Гусовського вул., 2",50.43551254,30.54088593,,3
2,9000.0,109.0,Дарницький,"Драгоманова вул., 17",,,,1
3,10000.0,115.0,Оболонський,"Героїв Дніпра вул., 20",50.51979446,30.49313736,Героїв Дніпра,2
1,5300.0,57.0,Подільський,"Гонгадзе Георгiя просп. (Радянської України), 6",50.50871277,30.41077042,,3
2,14000.0,82.0,Дніпровський,"Ентузіастів вул., 3",50.43349457,30.59511948,,1
1,8000.0,69.0,Святошинський,"Львівська вул., 57А",50.45038223,30.35212135,,2
2,9500.0,94.0,Подільський,"Квітневий пров., 7",50.50201035,30.43194199,,3
1,4500.0,65.0,Деснянський,"Мілютенка вул., 42",50.48129272,30.62569809,,1
1,4000.0,45.0,Деснянський,"Лаврухіна Миколи вул., 7б",50.515522,30.5976963,,1
2,73880.0,93.0,Печерський,"Федорова Івана вул., 2",50.42904663,30.51969719,Олімпійська,3
3,8000.0,117.5,Святошинський,"Зодчих вул., 56",50.42906952,30.3657074,,2
2,7300.0,93.0,Шевченківський,"Родини Глаголєвих вул. (Грекова академіка), 22",50.47682571,30.44440269,,3
4,6000.0,124.0,Дніпровський,"Тампере вул., 1/22",50.43997955,30.61503601,,1
3,8000.0,127.0,Дніпровський,"Митрополита Андрея Шептицького вул. (Луначарського Анатолія), 1/2",50.45692444,30.59147835,,1
2,12000.0,59.0,Шевченківський,"Зоологічна вул., 4",50.45978165,30.46289825,,3
1,8500.0,60.0,Подільський,"Гонгадзе Георгiя просп. (Радянської України), 26а",,,,3
4,7500.0,200.0,Дарницький,"Бориспільська вул., 23 а",50.4226532,30.70399475,,1
2,17000.0,157.0,Печерський,"Євгена Коновальца, 32",50.42784882,30.53157425,,3
2,15900.0,91.0,Солом'янський,"Любомира Гузара просп. (Комарова), 9-Е",50.43441772,30.40619469,,2
2,9500.0,82.0,Оболонський,"Вишгородська вул., 24",50.50471878,30.45172691,,2
1,8000.0,63.0,Солом'янський,"Повітрофлотський просп., 78",50.41529083,30.44714928,,2
1,8000.0,74.0,Святошинський,"Верховинна вул., 40",50.45302963,30.36929131,,2
2,7000.0,90.0,Деснянський,"Каштанова вул., 8",50.50287628,30.58574295,,1
4,44328.0,392.0,Печерський,"Старонаводницька вул., 13а",50.42676163,30.54283333,,3
2,14000.0,81.7,Голосіївський,"Володимиро-Либідська вул., 16",50.42301178,30.51806259,Палац Україна,3
3,16500.0,164.0,Голосіївський,"Самійла Кішки вул. (Конєва), 5Г",50.38186646,30.46265602,Іподром,3
3,25858.0,175.0,Голосіївський,"Феодосійська вул., 1А",50.40231323,30.53235054,Деміївська,3
2,9500.0,89.0,Дніпровський,"Шамо, 1/5",50.43494415,30.59871292,,1
1,10000.0,58.0,Шевченківський,"Казармена вул. (Андрющенка Григорія), 4Б",50.45359421,30.48154831,,3
1,7500.0,60.0,Дніпровський,"Дарницький бульв., 17",50.46257019,30.61161423,,1
1,6000.0,41.0,Подільський,"Гречка, 26",50.51361084,30.41539955,,3
2,8000.0,90.0,Дарницький,"Харківське шосе, 61а",,,,1
2,12000.0,79.0,Оболонський,"Володимира Івасюка просп. (Героїв Сталінграда), 44",,,Мінська,2
2,70186.0,180.0,Печерський,"Драгомирова вул., 15а",50.40838242,30.54588509,,3
3,15000.0,237.0,Дарницький,"Срібнокільська вул., 14А",50.40028,30.62364388,,1
2,5500.0,81.0,Дніпровський,"Запорожця Петра вул., 17",50.47999191,30.6031723,,1
2,5500.0,94.0,Деснянський,"Милославська вул., 3а",50.52793121,30.62613487,,1
2,8500.0,109.0,Святошинський,"Верховинна вул., 28",50.453125,30.37519836,,2
1,8000.0,67.0,Шевченківський,"Зеленого Клину вул. (Уссурійська), 11",50.46303177,30.41502762,,3
3,9500.0,119.5,Оболонський,"Героїв полку ""Азов"" вул. (Малиновського маршала), 27б",50.50517654,30.50533867,Оболонь,2
2,5000.0,89.5,Подільський,"Перемишльська вул. (Червонопільська), 10",50.51220703,30.43815422,,3
2,8500.0,89.60000000000001,Святошинський,"Героїв Космосу вул., 19А ",50.44009399,30.38362312,,2
2,7500.0,93.0,Солом'янський,"Героїв Севастополя вул., 23а",50.43766785,30.42144585,,2
1,15000.0,68.0,Шевченківський,"Пушкінська вул., 2-4/7",50.44754791,30.51881218,,3
2,6000.0,85.0,Дніпровський,"Анатолія Солов'яненка вул. (Бойченка), 4",50.46234131,30.61723518,,1
1,16000.0,50.0,Шевченківський,"пров.Перемоги, 5 в",50.44688416,30.4867363,,3
2,5500.0,73.0,Дніпровський,"Воскресенський бульв. (Перова), 22",50.47875977,30.59563065,,1
1,5500.0,60.0,Подільський,"Свитлицкого, 26-А",50.51488495,30.43002319,,3
2,9500.0,119.0,Деснянський,"Закревського Миколи вул., 97 а",50.53205872,30.62727356,,1
1,7999.0,66.0,Дарницький,"Ревуцького вул., 24-4",50.40999222,30.64633369,,1
2,7000.0,95.0,Деснянський,"Данькевича Костянтина вул., 12",50.52418518,30.61677933,,1
1,6000.0,65.0,Деснянський,"Беретті Вікентія вул., 5А",50.50880814,30.60369492,,1
2,7000.0,99.0,Шевченківський,"Печенізька вул., 1/7",50.4691124,30.4893074,,3
