rooms,price,flat_area,district,address,subway,prestigious,Closest_subway,Closest_subway_location,Distance Text,Distance Value,Duration Text,Duration Value,target_location
2,10000.0,96.0,Святошинський,"Краснова Миколи вул., 12а",,2,Zhytomyrska,"50.45624509999999, 30.3654504",0.8 km,803.0,10 mins,582.0,"50.45905304,30.37360382"
2,7800.0,82.0,Деснянський,"Мілютенко, 40/16",,1,Lisova,"50.4646598, 30.64556570000001",2.9 km,2853.0,36 mins,2139.0,"50.47952271,30.62657356"
3,8000.0,113.0,Святошинський,"Тернопільська вул., 7а",,2,Sviatoshyn,"50.4577675, 30.39065719999999",1.1 km,1071.0,13 mins,801.0,"50.46098709,30.38072395"
2,7000.0,95.0,Дарницький,"Бориспільська вул., 49",,1,Chervonyi khutir,"50.40947300000001, 30.696203",2.2 km,2219.0,27 mins,1616.0,"50.4214592,30.70656204"
2,11000.0,91.0,Оболонський,"Героїв полку ""Азов"" вул. (Малиновського маршала), 25",Оболонь,2,Obolon,"50.5015363, 30.4982311",0.6 km,606.0,8 mins,460.0,"50.50310516,30.50488091"
3,11000.0,123.0,Шевченківський,"Щусєва академіка вул., 17/8",,3,Syrets,"50.47676180000001, 30.4327791",0.5 km,503.0,6 mins,334.0,"50.47484207,30.43880844"
2,22000.0,127.0,Подільський,"Родини Крістерів вул., 18/6",,3,Syrets,"50.47676180000001, 30.4327791",4.7 km,4667.0,57 mins,3426.0,"50.50172806,30.42196655"
2,25000.0,149.0,Голосіївський,"Рудницького Степана вул. (Вільямса академіка), 18",Іподром,3,Ipodrom,"50.37657470000001, 30.4688445",1.4 km,1377.0,18 mins,1068.0,"50.38338089,30.45690346"
1,13000.0,72.0,Солом'янський,"Практична вул., 1",Васильківська,2,Vasylkivska,"50.393331, 30.488194",1.7 km,1684.0,21 mins,1248.0,"50.39437485,30.46985245"
2,7999.0,100.0,Дарницький,"Бориса Гмирі вул., 9",,1,Pozniaky,"50.3978642, 30.6347451",1.0 km,1001.0,13 mins,760.0,"50.39204788,30.62986565"
1,6500.0,74.0,Деснянський,"Радунська вул., 9",,1,,,,,,,"50.5295105,30.59957695"
2,18000.0,99.5,Шевченківський,"Чорновола В'ячеслава вул., 16",,3,Lukianivska,"50.46114710000001, 30.48363239999999",0.9 km,914.0,12 mins,727.0,"50.45520782,30.4840889"
1,4999.0,58.0,Подільський,"Вітряні Гори вул., 10Г",,3,Minska,"50.51224200000001, 30.498551",5.0 km,4956.0,1 hour 1 min,3671.0,"50.51237869,30.44346809"
1,6800.0,57.0,Оболонський,"Героїв Дніпра вул., 32А",Героїв Дніпра,2,Heroyiv Dnipra,"50.52273400000001, 30.49887",0.5 km,504.0,6 mins,359.0,"50.5206337,30.50233078"
1,11000.0,78.0,Шевченківський,"Тургенєвська вул., 72",,3,Lukianivska,"50.46114710000001, 30.48363239999999",0.9 km,882.0,11 mins,663.0,"50.45465088,30.49014854"
3,40634.0,237.0,Печерський,"Кропивницького вул., 8",,3,Palats Sportu,"50.439721, 30.51948599999999",0.4 km,443.0,6 mins,358.0,"50.44106674,30.5244751"
2,20000.0,150.0,Печерський,"Євгена Коновальця вул. (Щорса), 36Б",,3,Pecherska,"50.4272737, 30.539398",0.5 km,464.0,7 mins,392.0,"50.42541122,30.53490257"
2,7500.0,81.0,Дніпровський,"Миру просп., 12",,1,Darnytsia,"50.455958, 30.61296999999999",2.3 km,2315.0,29 mins,1749.0,"50.44498825,30.61678696"
1,14000.0,84.0,Дарницький,"Княжий Затон вул., 9",,1,Pozniaky,"50.3978642, 30.6347451",1.1 km,1123.0,14 mins,850.0,"50.40214157,30.62504196"
1,10000.0,87.0,Святошинський,"Ушакова Миколи вул., 14а",,2,Akademmistechko,"50.4649376, 30.3550961",1.6 km,1593.0,21 mins,1246.0,"50.45972061,30.3389492"
2,11500.0,85.0,Шевченківський,"проспект Перемоги, 12",Площа Льва Толстого,3,Ploshcha Lva Tolstogo,"50.4401898, 30.5183801",35 m,35.0,1 min,27.0,"50.44051361,30.51861763"
1,16623.0,88.0,Дніпровський,"Туманяна Ованеса вул., 15а",,1,Livoberezhna,"50.451864, 30.59815699999999",1.2 km,1160.0,14 mins,865.0,"50.4439888,30.60375214"
1,8500.0,69.0,Оболонський,"Приозерна вул., 12а",Почайна,2,Pochaina,"50.486079, 30.49784800000001",1.7 km,1683.0,21 mins,1253.0,"50.4924469,30.51238632"
2,18500.0,83.0,Шевченківський,"Михайловская, 24а",,3,Poshtova ploshcha,"50.45926900000001, 30.524412",0.8 km,850.0,14 mins,843.0,"50.45447159,30.52129555"
2,9000.0,94.0,Шевченківський,"Политехническая, 31",,3,Nyvky,"50.4586495, 30.40437299999999",0.8 km,788.0,10 mins,583.0,"50.46517944,30.40549469"
1,10000.0,66.0,Солом'янський,"Карела Чапека вул. (Фучіка Юліуса), 1",,2,Vokzalna,"50.44133530000001, 30.489963",1.5 km,1536.0,18 mins,1101.0,"50.43819046,30.47489548"
1,15000.0,116.0,Шевченківський,"Татарська вул., 27/4",,3,Lukianivska,"50.46114710000001, 30.48363239999999",1.1 km,1123.0,14 mins,859.0,"50.46772766,30.48579788"
2,44328.0,133.0,Печерський,"Лесі Українки бульв., 7-б",,3,,,,,,,"nan,nan"
4,35000.0,199.0,Солом'янський,"Дашавська вул., 25",,2,Shuliavska,"50.45422809999999, 30.44862209999999",2.1 km,2132.0,28 mins,1684.0,"50.44393539,30.44875717"
3,23000.0,210.0,Голосіївський,"Голосіївська вул., 13Б",Деміївська,3,Demiivska,"50.404788, 30.516868",1.0 km,1015.0,13 mins,801.0,"50.3988533,30.52177429"
2,13500.0,102.0,Дніпровський,"Харківське шосе, 19А",,1,,,,,,,"nan,nan"
5,25000.0,334.0,Святошинський,"Українського відродження вул. (Бударіна), 3а",,2,,,,,,,"50.44406128,30.28132439"
2,7500.0,78.0,Дніпровський,"Алма-Атинська вул., 89б",,1,Lisova,"50.4646598, 30.64556570000001",5.5 km,5544.0,1 hour 7 mins,4038.0,"50.44715118,30.67168045"
2,15000.0,126.0,Дніпровський,"Окіпної Раїси вул., 8",,1,Livoberezhna,"50.451864, 30.59815699999999",0.9 km,858.0,11 mins,639.0,"50.44908905,30.59078598"
3,7000.0,155.0,Дніпровський,"Алма-Атинська вул., 105",,1,Lisova,"50.4646598, 30.64556570000001",5.7 km,5708.0,1 hour 11 mins,4260.0,"50.4497261,30.67617989"
2,12000.0,128.0,Деснянський,"Милославська вул., 2в",,1,,,,,,,"50.53406906,30.60630608"
3,6000.0,131.0,Деснянський,"Червоної Калини просп. (Маяковського Володимира), 12",,1,,,,,,,"50.50348282,30.59770203"
2,5500.0,97.0,Деснянський,"Червоної Калини просп. (Маяковського Володимира), 14/13",,1,,,,,,,"50.50390625,30.59973145"
3,7900.0,116.0,Дніпровський,"Будівельників вул., 16",,1,Darnytsia,"50.455958, 30.61296999999999",2.2 km,2180.0,28 mins,1650.0,"50.44649124,30.61805725"
1,13000.0,100.0,Шевченківський,"Чорновола В'ячеслава вул., 20",,3,Lukianivska,"50.46114710000001, 30.48363239999999",0.8 km,821.0,11 mins,662.0,"50.45488358,30.48434639"
3,77574.0,195.0,Шевченківський,"Гоголівська вул., 30",,3,Universytet,"50.4432683, 30.5046312",1.7 km,1679.0,23 mins,1392.0,"50.45223618,30.49479866"
2,25858.0,80.0,Шевченківський,"Січових Стрільців вул. (Артема), 44а",,3,Lukianivska,"50.46114710000001, 30.48363239999999",1.2 km,1169.0,14 mins,850.0,"50.45702362,30.4942379"
2,7500.0,82.2,Дніпровський,"Малишко, 13",,1,Livoberezhna,"50.451864, 30.59815699999999",2.0 km,1980.0,25 mins,1506.0,"50.43797684,30.60482979"
1,4500.0,59.0,Святошинський,"Зодчих вул., 74",,2,Zhytomyrska,"50.45624509999999, 30.3654504",2.7 km,2660.0,33 mins,1967.0,"50.43873978,30.36083221"
2,6000.0,87.0,Оболонський,"Восьмого Березня вул., 7",,2,,,,,,,"50.56777573,30.46180344"
2,11500.0,96.0,Шевченківський,"Половецька вул., 14",,3,Lukianivska,"50.46114710000001, 30.48363239999999",1.4 km,1397.0,18 mins,1088.0,"50.46904373,30.48384094"
2,20000.0,114.0,Голосіївський,"Метрологічна вул., 13",,3,Teremky,"50.3671113, 30.4541397",3.1 km,3144.0,39 mins,2353.0,"50.35161591,30.477108"
4,30000.0,250.0,Голосіївський,"Голосіївська вул., 13А",Деміївська,3,Demiivska,"50.404788, 30.516868",1.0 km,1024.0,13 mins,771.0,"50.39880371,30.51986885"
1,6500.0,40.0,Шевченківський,"Шолуденка вул., 31а",,3,,,,,,,"nan,nan"
5,40000.0,380.0,Шевченківський,"Чеховський пров., 8",,3,Universytet,"50.4432683, 30.5046312",1.3 km,1255.0,17 mins,1019.0,"50.45145035,30.50174141"
1,10000.0,49.0,Святошинський,"Бучанська вул., 4",,2,Akademmistechko,"50.4649376, 30.3550961",0.8 km,824.0,10 mins,625.0,"50.46760559,30.34645081"
2,8000.0,97.0,Подільський,"Правди просп., 31",,3,Syrets,"50.47676180000001, 30.4327791",4.5 km,4493.0,56 mins,3367.0,"50.50291443,30.435215"
2,4000.0,91.0,Деснянський,"Мілютенка вул., 28в",,1,Lisova,"50.4646598, 30.64556570000001",2.4 km,2417.0,30 mins,1818.0,"50.47554016,30.63253212"
2,6000.0,99.0,Деснянський,"Бальзака Оноре вул., 61а",,1,,,,,,,"50.51926041,30.60617065"
2,16000.0,91.0,Печерський,"Підвисоцького професора вул., 6",,3,Druzhby Narodiv,"50.41703299999999, 30.547317",0.4 km,429.0,6 mins,368.0,"50.41520309,30.54525375"
3,33000.0,133.0,Дарницький,"Чавдар Єлизавети вул., 28",,1,Osokorky,"50.395248, 30.616231",1.5 km,1485.0,19 mins,1127.0,"50.38611603,30.62535286"
2,12000.0,79.0,Шевченківський,"Володимирська вул., 18/2",,3,Poshtova ploshcha,"50.45926900000001, 30.524412",1.1 km,1067.0,16 mins,985.0,"50.45450974,30.51651955"
2,15000.0,122.0,Голосіївський,"Велика Китаївська вул., 53",Деміївська,3,Demiivska,"50.404788, 30.516868",1.5 km,1456.0,19 mins,1113.0,"50.40245438,30.52972603"
2,10000.0,115.0,Оболонський,"Володимира Івасюка просп. (Героїв Сталінграда), 16Б",Мінська,2,Obolon,"50.5015363, 30.4982311",1.1 km,1145.0,15 mins,877.0,"50.50642014,30.51023483"
1,12000.0,82.0,Дарницький,"Драгоманова, 1г",,1,Slavutych,"50.3942606, 30.6048644",1.0 km,1018.0,13 mins,778.0,"50.39555359,30.60163116"
2,10000.0,140.0,Голосіївський,"Науки просп., 54Б",,3,Holosiivska,"50.3973835, 30.5082507",2.7 km,2721.0,35 mins,2117.0,"50.38262939,30.53149605"
1,8000.0,71.0,Дарницький,"Урлівська вул., 38",,1,Osokorky,"50.395248, 30.616231",2.2 km,2245.0,28 mins,1684.0,"50.41174316,30.61635971"
3,25000.0,164.0,Печерський,"Гордієнка Костя пров., 2-А",,3,Klovska,"50.4369687, 30.531807",3.0 km,2992.0,37 mins,2232.0,"50.44020462,30.53574944"
2,6999.0,79.0,Дніпровський,"Воскресенський бульв. (Перова), 42А",,1,Darnytsia,"50.455958, 30.61296999999999",4.5 km,4523.0,56 mins,3335.0,"50.48861694,30.5931015"
2,5500.0,88.0,Деснянський,"Драйзера Теодора вул., 30",,1,,,,,,,"50.50957489,30.59813499"
1,4999.0,63.0,Деснянський,"Закревського Миколи вул., 19в",,1,Chernihivska,"50.459892, 30.63029200000001",5.2 km,5179.0,1 hour 5 mins,3883.0,"50.49994659,30.60227776"
3,8000.0,129.0,Деснянський,"Екстер Олександри  вул. (Цвєтаєвої Марини), 14",,1,,,,,,,"50.52413177,30.61502647"
1,7500.0,68.0,Деснянський,"Бикова Леоніда бульв., 5",,1,,,,,,,"50.51737595,30.62294006"
2,8500.0,80.0,Дніпровський,"Тичини Павла просп., 21",,1,Livoberezhna,"50.451864, 30.59815699999999",2.7 km,2702.0,33 mins,2001.0,"50.43264008,30.61192513"
2,6000.0,95.0,Деснянський,"Бальзака Оноре вул., 18",,1,,,,,,,"50.50727081,30.58964729"
3,10000.0,119.0,Деснянський,"Сержа Лифаря вул. (Сабурова), 1-А",,1,,,,,,,"50.50938034,30.61792946"
3,3500.0,105.0,Деснянський,"Каштанова вул., 4",,1,,,,,,,"50.50175095,30.58716393"
2,8000.0,120.0,Деснянський,"Закревського Миколи вул., 95-Б",,1,,,,,,,"50.53007507,30.62431335"
3,22000.0,140.0,Солом'янський,"Повітрофлотський просп., 23",,2,Vokzalna,"50.44133530000001, 30.489963",1.5 km,1521.0,18 mins,1091.0,"50.43604279,30.47415543"
2,11000.0,85.0,Дніпровський,"Воскресенський бульв. (Перова), 11б",,1,Darnytsia,"50.455958, 30.61296999999999",3.7 km,3733.0,46 mins,2741.0,"50.48083496,30.59259605"
2,28000.0,112.5,Дарницький,"Трускавецька вул., 10г",,1,Osokorky,"50.395248, 30.616231",1.2 km,1157.0,15 mins,886.0,"50.40319061,30.60943222"
2,10500.0,86.0,Шевченківський,"Берестейський просп. (Перемоги), 70",,3,Beresteiska,"50.4593178, 30.4186364",0.8 km,820.0,11 mins,655.0,"50.45778656,30.42811012"
2,13800.0,98.0,Святошинський,"Святошинська вул., 6",,2,Sviatoshyn,"50.4577675, 30.39065719999999",0.9 km,924.0,12 mins,698.0,"50.45397568,30.38730621"
2,12000.0,90.0,Печерський,"Лесі Українки бульв., 5А",,3,Klovska,"50.4369687, 30.531807",1.0 km,966.0,12 mins,700.0,"50.43607712,30.53002357"
2,6000.0,82.0,Солом'янський,"Любомира Гузара просп. (Комарова), 14-А",,2,Beresteiska,"50.4593178, 30.4186364",2.5 km,2480.0,32 mins,1907.0,"50.44072723,30.42564201"
1,5700.0,77.0,Деснянський,"Радунська вул., 11-а",,1,,,,,,,"50.53053665,30.5981884"
2,6999.0,90.0,Дніпровський,"Кібальчича Миколи вул., 8",,1,,,,,,,"nan,nan"
2,5800.0,83.0,Дніпровський,"Будівельників вул., 12",,1,Darnytsia,"50.455958, 30.61296999999999",2.4 km,2420.0,30 mins,1820.0,"50.44591522,30.62133598"
1,8000.0,78.5,Дарницький,"Урловская, 14",,1,Osokorky,"50.395248, 30.616231",0.8 km,791.0,10 mins,614.0,"50.40168381,30.61651802"
2,9500.0,82.0,Солом'янський,"Севастопольська пл., 4",,2,,,,,,,"50.42372131,30.45893669"
2,6000.0,91.0,Оболонський,"Автозаводська вул., 77",,2,Minska,"50.51224200000001, 30.498551",3.8 km,3841.0,48 mins,2886.0,"50.51473236,30.45475578"
2,8000.0,86.0,Печерський,"Госпітальний пров., 1А",,3,Klovska,"50.4369687, 30.531807",0.9 km,929.0,12 mins,695.0,"50.43607712,30.52728271"
1,12000.0,81.0,Дарницький,"Драгоманова вул., 40е",,1,Pozniaky,"50.3978642, 30.6347451",1.3 km,1323.0,17 mins,1003.0,"50.40684891,30.63951492"
2,9000.0,79.0,Подільський,"Тираспольська вул., 43 а",,3,Syrets,"50.47676180000001, 30.4327791",2.7 km,2743.0,33 mins,1983.0,"50.4796257,30.4205761"
2,8000.0,97.0,Святошинський,"Ірпінська вул., 2",,2,Zhytomyrska,"50.45624509999999, 30.3654504",1.2 km,1245.0,15 mins,921.0,"50.46095276,30.36951637"
1,5000.0,68.0,Деснянський,"Милославська вул., 31",,1,,,,,,,"50.53261948,30.60660744"
1,8000.0,57.0,Печерський,"Василя Тютюнника вул. (Барбюса Анрі), 56",Либідська,3,Lybidska,"50.41398259999999, 30.5248848",0.6 km,617.0,7 mins,433.0,"50.41762543,30.52743912"
4,36201.2,274.0,Печерський,"Шота Руставелі вул., 17",,3,Palats Sportu,"50.439721, 30.51948599999999",0.2 km,155.0,2 mins,123.0,"50.43858337,30.51976013"
2,6300.0,89.0,Святошинський,"Наумова генерала вул., 25",,2,Akademmistechko,"50.4649376, 30.3550961",2.1 km,2054.0,25 mins,1517.0,"50.47335815,30.33444977"
3,33246.0,189.0,Шевченківський,"Юрія Іллєнка вул. (Мельникова), 83Д",,3,Dorohozhychi,"50.4735721, 30.4487602",1.4 km,1415.0,17 mins,1047.0,"50.46974182,30.46656418"
2,16000.0,132.0,Голосіївський,"Заболотного академіка вул., 1 а",Теремки,3,Teremky,"50.3671113, 30.4541397",1.1 km,1064.0,14 mins,830.0,"50.36952972,30.46188927"
3,14000.0,111.0,Подільський,"Правди просп., 19",,3,Syrets,"50.47676180000001, 30.4327791",4.3 km,4273.0,54 mins,3233.0,"50.50468826,30.44039345"
1,9000.0,59.0,Солом'янський,"Повітрофлотський просп., 19",,2,Vokzalna,"50.44133530000001, 30.489963",1.5 km,1463.0,17 mins,1046.0,"50.43779373,30.476408"
