link,rooms,price,flat_area,premium,district,address,latitude,longitude,subway,floor,type_of_house,type_of_rooms,type_of_condition,Unnamed: 14,prestigious,code type,closest_subway,subway_location,distance_to_subway,distance_category
https://rieltor.ua/flats-rent/view/10716427/,2.0,23000.0,85.0,no,Печерський,"Бастіонна вул., 14А",50.4159317,30.55401611,,5,Сталінка,Суміжно-роздільна,Дизайнерський ремонт,,3,5,Дружби народів,"50.418056, 30.545",0.6810900483564035,1
https://rieltor.ua/flats-rent/view/10802340/,2.0,14500.0,114.0,no,Дніпровський,"Регенераторна вул., 4к3",50.43681335,30.62100983,,10,Українська цегла,Роздільне,Євроремонт,,1,4,Дарниця,"50.455556, 30.613056",2.158847020694844,2
https://rieltor.ua/flats-rent/view/10800629/,1.0,14000.0,63.0,no,Дніпровський,"Регенераторна вул., 4к9",50.4367981,30.61794281,,10,Бетонно монолітний,Студія,Євроремонт,,1,4,Лівобережна,"50.451389, 30.598889",2.110155166909365,2
https://rieltor.ua/flats-rent/view/10699132/,1.0,5500.0,56.0,no,Дніпровський,"Празька вул., 31",50.43690872,30.64365959,,2,Українська цегла,Роздільне,Хороший стан,,1,3,Чернігівська,"50.459722, 30.630833",2.694398017910376,2
https://rieltor.ua/flats-rent/view/10555542/,4.0,15000.0,209.0,no,Печерський,"Старонаводницька вул., 8",50.42867279,30.54851723,,11,None,Роздільне,Хороший стан,,3,3,Печерська,"50.4275, 30.538889",0.6943837963647773,1
https://rieltor.ua/flats-rent/view/10742789/,2.0,6500.0,81.0,no,Дніпровський,"Гродненська вул., 3/5",50.43664169,30.64565086,,4,None,Суміжна,Хороший стан,,1,3,Чернігівська,"50.459722, 30.630833",2.7725965780904547,2
https://rieltor.ua/flats-rent/view/10825608/,2.0,55410.0,140.0,no,Печерський,"Джона Маккейна вул. (Кудрі Івана), 7",50.41595459,30.53064728,Либідська,19,None,Роздільне,Євроремонт,,3,4,"Палац ""Україна""","50.420833, 30.520833",0.8819115256899043,1
https://rieltor.ua/flats-rent/view/10826555/,1.0,51716.0,145.0,no,Оболонський,"Оболонський просп., 26",50.5135994,30.50030136,Мінська,16,None,Роздільне,Євроремонт,,2,4,Мінська,"50.512222, 30.498333",0.2069527053292421,1
https://rieltor.ua/flats-rent/view/10826776/,2.0,40634.0,130.0,no,Солом'янський,"Липківского Василя вул. (Урицького), 37Б",50.43054199,30.47826958,,18,None,None,Євроремонт,,2,4,Вокзальна,"50.441667, 30.4875",1.3991615561625002,1
https://rieltor.ua/flats-rent/view/10827057/,2.0,221640.0,323.0,no,Голосіївський,"Деміївська вул., 33",50.40246582,30.5096817,Голосіївська,18,None,Роздільне,Євроремонт,,2,4,Голосіївська,"50.3975, 30.508333",0.5603875938743885,1
https://rieltor.ua/flats-rent/view/10818775/,1.0,13500.0,44.0,no,Святошинський,"Стуса Василя вул., 35",50.45908737,30.35871696,,7,None,Студія,Євроремонт,,1,4,Житомирська,"50.456175, 30.365628",0.5867158585994957,1
https://rieltor.ua/flats-rent/view/10383279/,3.0,53563.0,200.0,no,Печерський,"Драгомирова вул., 12",50.41279221,30.54558754,,10,None,Роздільне,Дизайнерський ремонт,,3,5,Дружби народів,"50.418056, 30.545",0.586785364926299,1
https://rieltor.ua/flats-rent/view/10825587/,1.0,13000.0,62.0,no,Дарницький,"Вишняківська вул., 2",50.39387512,30.65261841,,24,Типова панель,Студія,Дизайнерський ремонт,,1,5,Харківська,"50.400833, 30.652222",0.7741910257538333,1
https://rieltor.ua/flats-rent/view/10818208/,3.0,37000.0,148.0,no,Дарницький,"Дніпровська наб., 18а",50.39793015,30.61333275,,8,Бетонно монолітний,Роздільне,Дизайнерський ремонт,,1,5,Осокорки,"50.395278, 30.616111",0.3546145155563928,1
https://rieltor.ua/flats-rent/view/10343163/,4.0,73880.0,238.0,no,Печерський,"Лютеранська вул., 7/10",50.44592285,30.52399635,,4,None,Роздільне,Дизайнерський ремонт,,3,5,Хрещатик,"50.44726, 30.52483",0.1599734800202176,1
https://rieltor.ua/flats-rent/view/10823977/,1.0,6500.0,54.0,no,Солом'янський,"Чугуївський пров., 10",50.45290375,30.42507172,,1,Українська цегла,Роздільне,Хороший стан,,2,3,Берестейська,"50.458333, 30.420833",0.6741722281811816,1
https://rieltor.ua/flats-rent/view/10825888/,1.0,8500.0,80.0,no,Дніпровський,"Хорольська вул., 1а",50.43364716,30.64082336,,19,None,None,Євроремонт,,1,4,Чернігівська,"50.459722, 30.630833",2.984439605028192,2
https://rieltor.ua/flats-rent/view/10501310/,1.0,9500.0,54.0,no,Печерський,"Правобережна вул., 3",50.40686798,30.55581284,,4,Українська цегла,None,Хороший стан,,3,3,Видубичі,"50.402222, 30.560833",0.6272712397591799,1
https://rieltor.ua/flats-rent/view/10313216/,2.0,36940.0,136.0,no,Печерський,"Саперне Поле вул., 12",50.41762543,30.52992439,,7,Стара панель,Роздільне,Євроремонт,,3,4,"Палац ""Україна""","50.420833, 30.520833",0.7362758113108313,1
https://rieltor.ua/flats-rent/view/10594726/,1.0,14000.0,79.0,no,Дарницький,"Вирлицька вул., 102",50.39211273,30.65359116,,13,Бетонно монолітний,Роздільне,Євроремонт,,1,4,Харківська,"50.400833, 30.652222",0.9744945320160872,1
https://rieltor.ua/flats-rent/view/10827158/,1.0,7000.0,72.0,no,Деснянський,"Екстер Олександри  вул. (Цвєтаєвої Марини), 3",50.52267456,30.61605072,,9,None,Роздільне,Хороший стан,,1,3,Лісова,"50.464639, 30.645556",6.782385530968165,3
